text,hate_label,english_translation,label,post_id
Admins: යකාට බය නම් සොහොනෙ ගෙවල් හදන්නෑ පකෝ..   Also Admins: යාලු මගේ කලින් පේජ් එක රිපෝට් කරල බ්ලොක් වෙලා. අලුත් එකට ලයික් කරල ෂෙයා කරල රීච් එක හදාගන්න මට උදව් කරන්න යාලු. දවස් හතකින් කන්නත් නෑ.  #SLPageAdminsbelike,HOF,"Admins: If you fear the tomb, Also ADMins: Jahau's blocked my previous page.Help me to make a bikeful shela park.There will be no eating in seven days.#Slpageadminsbelike",0,1026530339563307008
@USER මොන විසදුම හොයාගත්තට් අම්ම මාව ඇහැරවනවා බන්,NOT,"@User waws me, baby",1,761783020344881152
@USER අපෝ නෑ... කට්ටිය හිටියා..ඒත් මේකේ එහෙම ගොන් පාට් නෑ...,NOT,@Ser weak ... there were the men.,1,730741935753682945
@USER මොස්ට් වෙල්කම් පෝ බොලොක් සංගමයට..  එන්න අපි එකට පුක හපන් මැරෙමු..,HOF,@Ser Multi Welk Mermic Association for the Association of the Association.,0,1164950526594883584
@USER අම්ම දන්නව හොදට පුතාගෙ හැටි. මම හැදුවෙ පොන්නයෙක් නෙමෙයි කියල අම්ම දන්නව,HOF,@Ser's brother knows goodbye.I was not saying that I was not a Ponna,0,1289963392967614465
@USER @USER  උඹ අසනීප උනොත් කරන්නේ කොහොමද ?,NOT,@Ser @user How do you get sick?,1,662219484690644993
උඹ හිතන් ඉන්නෙ උඔ පොර කියල අ⁣නේ හුකේ සින්හල උන්ගෙ බලු ගති පේන්නෙ දැනුයි ඔව් උඹ තමා...,HOF,"You're thinking that you are writing, you know their pupils, yes, you ...",0,870096856335896576
@USER  @USER උබේ බඩුව එක්ක වැඩ ඉවර ද,HOF,@Ser @user is running with your body,0,1399628563926503424
දවසක් සිරිමල් මැප් එක හරියි කියලා හිතාගෙන වේගෙන් ඉස්සරහට පීනනවා. ඒ පීනනකොට ලස්ස්සනම ලස්සන බිත්තරයක් වෙනුවට කහ පාට කැතම කැත දිග සතෙක් සිරිමල්ගේ දිහාට ආවා.... to be continued   #සිරිමල්ගියදුරක්,NOT,"One day, the Sirimal Map is right in front of the things.When the slush was the slightest egg in the ugly length of the ugly length of the ugly egg .... To Be Continued # Sirimal",1,1000730204459880448
@USER අපි හොදින් ඉන්නවා මයේ රත්තරන් යාලුවා. තෝ අද ඔෆිස් ද කැ^*¥o,HOF,@User We're fine.The ^ *,0,898013261374697472
හාආආආඅම්මෝ!!!!!! අතෑරුනා කියලා හිතුවේ... පණ ගියා යකෝ,NOT,... Hau'aa !!!!!!Thought it was upset ...,1,1373654960978587651
@USER @USER  උඹ මුල හොයා ගත්තේ නැද්ද? ආ... රත්තා @USER  · 23 Aug 2015 Twitter was peacefulthen @USER tweeted this  #Source  URL,NOT,"@Ser @user you haven't found the root of you?B ... 60 Aug 2015, Twitter was Peacefulthen @user Tweeted this #source URL",1,635510757736579072
වෙරි වී පනින මගේ මිනිහට මැණිකේ වුනී රන්කිරි කට ගාන පුතු වෙත අම්මා වුනී ඔත්පල අම්මා කීවේ මට සුදු දෝනී පාරට බැස්ස මට ඇහුනා බඩුව ජොනී  URL via  @USER youtube.com Weediya bala ( වීදිය බලා ) - Sahan Chamikara [Official Music Video] Artist | Sahan ChamikaraMelody | Dinesh Udugampola Music | Kalpa Gunasekara @ K sharp music studio Lyrics| Milinda Madawa Perera Mastered | Yasas Madagedara ...,NOT,"Mom Vavuniya Orthaya, Mom Worth, told my mother to the gold barank for my man who jumps the drunk.Sahan chamikarameoDy |Dinesh Udugampola Music |Kalpa Gunasekara @ K Sharp Music Studio Lyrics |Milinda Madawa Perera Mastered |Yasas madagedara ...",1,1184516892041474048
"@USER අන්ඩුවට තෙරෙන්නෙ  නැතී හැටි, කිසිම හදවතක් නැති ආන්ඩුවක්,",NOT,"@Suer, there is no heartless government,",1,1427203211295825923
@USER ආ දැන් වැඩ කරන්නනෙ CIA ඵකත් ඵක්ක වගේ. බොහොම හොදයි. ඇමරිකන් බිතිය නැති වෙලා වගෙ. දැන් සුද්දො හොදයි නේද .,NOT,@User BB is now working.Very good.The American bulley is missing.Now the whites are good.,1,1190093794131103744
"මං හැම තැනින්ම තැලෙනවා සුදු අයියේ..  හ්ම්ම්...  ගෙදර ප්‍රශ්න, ඒ මදිවට ඔපීස් එකේ මේ ගෑණි මගේ ඔළුව කනවා.  තේරෙනවා සුද්දි. ඒක නිසා තමයි මම හැම වෙලේම කියන්නේ ඔයාගේ ඔළුව තියාගන්න මගේ උරහිස ඕනේ වෙලේක ලෑස්තියි කියලා.  #මල්කතා",NOT,I'm worried about the white brother.Generated by Suddi.That's why I always say that my shoulder is ready to keep your shoulder.# Multiple,1,1193950101045051392
එදා මහින්දගේ සිල් රෙද්ද වෙනුවට  අද හර්ෂගේ ගල් කාල.  #SriLanka  #NoReverseSL #GenElecSL #SLGE15  #GenElec2015,NOT,Harsha's stone was replaced by Mahinda's Sil Federation at that time.#Srilanka #noreversesl #genelecsl #llge15 # genelec2015,1,628582099025395712
@USER අතීසාරයට අබුඩ ගහනවා වගේ වැඩක්. කෙලවෙලා ඉවරයි,NOT,@User is like poisoning dysentery.Is over,1,1462689506604298244
@USER  @USER    පස්ස නෑ හුත්තො  මම ආතල් එකේ මෙ බලපන්,HOF,"After the next after @ser @ser, Huton",0,843842392968974337
යකෝ... මේ lockdown වෙලාවෙ වාහන විකුණනවද අහගෙන මිනිස්සු එනවනේ ගෙදරට...,NOT,Come ... people come home to sell vehicles at this Lockdown Time and selling vehicles ...,1,1430012287499210753
@USER මම ගම වටේම ගියා.බඩුව වගේ වෙන එවුනුත් ඒක අරන් ගියා බන්,HOF,"@User I went around the village, but it took it like that",0,1026148186426028034
ට හුකන්ඩ පොඩි එකා යකෝ .. looool,HOF,A hostling little one,0,794426079347818496
"මනුස්සයෙක් ජනප්‍රිය උනාම හැත්ත බුරුත්ත රොත්ත පිටින් ගේ අස්සෙ රිංගන්න යන එකනම් සාපයක්. ජනප්‍රිය උනෙ පැණිය , කැලෑ කතා, ජයග්‍රහණ මොනාටහරි නම් ඒකට ඒ මනුස්සයා ගෙ පුද්ගලික අවකාශය ට ගිහිං හොම්බ ඔබල කැමරා කරන්න ඕනිද ?",NOT,"It is a curse to come into the manuscript of a man who is popular.Would the guy need to make the complainance of the private space of the private space of the stress, jungle, and victories?",1,1372517649180073987
@USER අපෝ දේශපාලනයට නම් එන්න එපා ඔයා පඹ යෙක්,NOT,Don't name @user weo politics,1,1201022484247502849
@USER කැහි ගෑනි දීලා හොටු ගෑනි ගත්තා වගේ.. කියන්නේ මේවට තමයි,NOT,@Ser's clay girl gonna gawn and a woman. - It is,1,1135833527491158016
@USER අනෙ හුකේ.. ට්විටර් එකෙන් ප්‍රශ්න විසන්දන එකා.. හොන්දම යාලුවා.. ලොල්.. තෝ අපේ හොන්දම යාලුවෝ නෙමෙයි.. තෝ හොන්දම යාලුවොන්ට කරන ඒවා ඓ දන්නවන්නේ.. කෙල තොල්ලා.. යකෝ හොන්දම යාලුවා කියන එකේ තේරුම හොයා ගනින්.. ටෙලිෆෝන් වයර් බඩු කාරයා.. සර්වර් ගෝතයා..,HOF,@Ser's hack.Telephone Wire Car ... Server.,0,1034994771922538497
